Session_Duration (hours),Calories_Burned,Water_Intake (liters),Experience_Level
0.64,423.17,2.49,1.02
1.13,1084.8,1.72,2.0
1.31,1258.65,2.6,2.01
1.37,1479.6,3.37,2.0
1.45,1274.84,1.82,1.0
1.37,904.2,3.2,1.0
1.5,1976.7,3.41,1.98
1.17,1262.55,3.29,1.99
1.22,805.93,2.71,1.01
1.15,1518.0,2.1,2.0
1.83,2142.75,3.49,3.01
1.23,1489.65,2.92,1.01
1.06,1398.03,2.68,1.99
1.49,1609.2,2.12,2.0
0.83,548.3,2.29,1.01
1.85,2161.17,3.49,2.98
1.36,1648.59,1.62,1.02
1.78,2547.36,2.7,3.01
1.48,1064.71,1.7,1.99
0.54,356.4,1.6,1.0
1.19,1179.17,2.4,1.01
1.76,2059.2,2.7,3.0
1.12,1076.1,2.51,2.01
0.69,607.75,2.41,1.01
0.52,628.63,2.49,1.0
1.5,1440.0,2.49,2.0
1.37,1317.39,3.41,2.02
1.9,1976.0,3.51,3.0
1.33,956.0,3.61,1.98
1.2,1582.68,2.41,1.99
1.38,1323.7,2.29,1.99
1.22,1170.22,2.6,1.99
1.97,2304.9,2.7,3.0
1.6,1248.0,3.5,3.0
1.35,1459.22,2.21,2.01
1.07,1156.56,2.11,2.01
1.16,834.5,3.41,1.99
1.55,1208.07,2.72,2.99
1.76,2060.78,3.49,3.01
1.42,1879.09,2.89,2.03
1.2,1585.32,2.1,2.01
1.06,1145.75,1.91,2.01
1.02,1346.4,2.59,2.0
1.47,1059.28,2.62,2.01
1.7,1324.98,2.72,2.99
1.1,792.66,2.81,2.01
1.13,1083.9,2.49,1.99
1.26,1108.8,1.59,1.0
1.42,938.05,3.5,1.01
1.66,1292.81,2.73,2.98
1.77,1380.6,2.72,3.0
0.74,651.79,2.7,1.01
0.66,799.33,2.6,1.01
1.34,1443.58,2.11,1.97
1.48,1785.92,2.71,1.0
1.49,1072.8,1.98,2.0
1.3,1405.17,2.99,2.01
1.27,1677.8,3.71,2.01
1.98,1546.78,2.7,3.02
0.7,847.77,3.09,1.01
1.45,1567.3,1.6,2.01
1.15,1102.16,2.51,1.98
1.14,1094.4,2.09,2.0
1.02,734.4,2.69,2.0
1.92,2246.4,3.5,3.0
1.14,1004.11,2.08,1.01
1.04,917.7,2.43,1.03
0.82,722.26,1.71,1.01
1.1,1087.02,3.1,1.0
1.06,1400.37,2.51,2.01
0.82,720.29,2.28,1.0
1.02,1233.08,2.22,1.0
1.47,1292.42,2.0,1.0
0.6,528.48,3.39,1.01
1.73,1801.97,2.71,3.02
1.43,946.37,3.4,1.03
1.04,1369.37,2.41,1.97
0.6,528.48,2.59,1.01
1.01,999.9,1.7,1.0
1.48,1418.43,2.38,1.98
0.99,1069.2,2.2,2.0
1.08,713.45,2.32,1.01
1.2,1585.32,3.11,2.01
1.42,1022.4,2.29,2.0
1.15,828.0,2.7,2.0
0.8,969.76,3.38,1.02
1.45,957.0,3.3,1.0
0.52,628.63,3.18,1.0
1.01,972.02,2.4,2.03
1.9,1482.0,2.7,3.0
1.04,996.74,2.5,1.98
1.52,1580.8,3.49,3.0
1.29,1392.04,2.48,1.99
1.97,2308.45,2.7,3.02
1.12,806.4,2.0,2.0
1.38,993.6,1.9,2.0
0.67,443.41,3.19,1.03
1.37,1315.2,2.09,2.0
1.33,877.8,2.22,1.0
1.03,742.84,2.38,2.02
1.3,1571.57,3.2,1.0
1.33,1278.93,2.61,2.02
0.53,640.72,3.21,1.0
1.55,1209.93,2.71,3.01
1.44,1036.8,2.09,2.0
1.29,1392.04,2.61,1.99
1.81,2119.33,3.51,3.01
1.33,1435.2,2.1,1.99
1.14,1504.8,2.69,2.0
1.08,949.54,3.38,1.0
1.0,718.8,1.99,1.98
0.73,722.04,2.68,1.0
0.55,484.44,3.4,1.01
1.13,994.4,3.6,1.0
0.71,623.1,3.59,1.0
1.19,1439.9,3.19,1.0
0.57,564.3,2.41,1.0
1.2,1297.08,2.11,2.01
0.98,1185.8,2.8,1.0
1.08,1305.61,3.42,1.0
1.34,1324.19,2.5,1.0
1.47,1412.38,2.09,2.01
0.82,811.8,2.99,1.0
1.04,998.4,3.4,2.0
0.77,508.66,2.61,1.01
0.83,729.74,2.97,1.0
1.41,1858.1,2.49,1.98
1.43,1890.75,3.61,2.02
1.36,981.65,2.39,2.03
0.98,1185.8,2.27,1.0
0.89,883.5,2.09,1.03
1.28,1268.35,2.01,1.01
1.73,2024.1,3.5,3.0
1.5,989.1,2.8,1.0
0.73,642.4,2.7,1.0
1.26,1107.79,2.5,1.0
1.45,1915.6,1.58,2.01
1.26,830.09,2.52,1.0
1.29,1135.2,2.21,1.0
1.08,1427.98,1.69,2.02
1.46,1576.8,1.51,2.0
1.79,2094.3,2.7,3.0
1.42,1022.4,1.79,2.0
1.02,734.4,3.31,2.0
1.26,906.44,1.7,1.99
1.37,1808.4,2.2,2.0
1.07,1299.41,1.89,1.04
1.24,1191.39,2.09,2.01
1.45,1044.0,2.89,2.0
1.27,915.16,1.92,2.01
0.97,640.78,2.78,1.01
1.57,1630.29,3.51,2.98
1.16,835.9,2.31,2.01
1.03,1360.73,2.41,2.01
1.3,936.0,3.3,2.0
1.4,1849.54,2.5,2.01
1.08,1035.94,2.0,1.99
1.07,1156.56,2.11,2.01
0.77,507.74,3.09,1.0
1.61,1255.8,2.71,3.0
1.06,1017.6,2.49,2.0
0.81,534.11,2.7,1.0
1.28,1691.01,2.29,2.01
1.84,1912.13,2.69,2.99
1.3,1404.0,3.11,2.0
1.15,1107.68,1.49,2.04
1.02,896.78,2.28,1.0
0.73,883.3,2.7,1.0
1.5,1436.4,2.2,1.97
1.32,1162.66,2.92,1.01
0.82,810.32,2.98,1.0
0.92,910.8,1.72,1.0
1.46,1927.2,2.19,2.0
0.59,520.14,2.7,1.02
0.89,880.3,3.0,1.0
1.5,1981.65,1.48,2.01
1.01,727.81,3.3,2.01
0.87,862.08,1.92,1.01
1.32,1266.14,2.1,1.99
1.59,1654.87,2.71,3.01
1.37,1480.83,2.2,2.01
1.4,1006.32,2.09,1.98
1.13,1218.37,3.1,1.98
1.2,1152.96,3.1,2.01
0.67,441.4,2.58,1.0
1.53,2189.58,2.72,3.01
0.99,653.4,2.3,1.0
1.0,1318.9,1.98,1.99
1.11,1198.8,2.1,2.0
0.85,560.49,1.7,1.0
1.26,907.2,2.7,2.0
1.42,1531.04,2.09,1.98
1.3,1145.04,2.51,1.01
1.72,2013.95,2.7,3.01
0.85,841.5,2.0,1.0
1.22,1610.4,3.72,2.0
1.14,822.17,2.99,2.02
1.25,1512.5,2.51,1.0
1.35,1338.93,2.3,1.02
1.76,1830.4,2.69,3.0
1.44,951.26,1.58,1.01
1.32,1592.84,2.52,1.0
1.02,735.01,2.59,2.01
1.27,1219.2,3.29,2.0
1.16,1533.75,2.69,2.02
1.49,1072.8,2.19,2.0
1.87,1944.8,2.7,3.0
1.25,901.5,2.7,2.02
1.64,1281.17,2.69,3.02
1.21,1305.71,2.42,1.99
0.69,683.1,2.29,1.0
1.23,1078.46,3.29,1.0
1.21,1595.87,1.9,1.99
1.02,1099.76,2.68,1.98
1.15,1240.97,1.91,1.99
1.69,2416.7,2.68,3.0
1.37,1809.91,2.51,2.01
1.06,763.2,2.39,2.0
1.43,1371.66,3.39,1.99
1.03,1020.63,2.1,1.01
1.13,744.44,2.08,1.0
0.83,547.3,2.91,1.0
0.81,978.32,2.47,1.0
1.46,1576.8,1.9,2.0
1.0,1210.0,2.31,1.0
1.42,1407.08,3.6,1.01
1.5,1615.95,2.0,1.97
1.25,1650.0,2.7,2.0
1.28,920.83,2.69,1.99
1.92,2745.6,3.47,3.0
0.52,514.33,2.3,1.0
1.62,2316.6,3.5,3.0
1.39,1000.8,3.69,2.0
0.89,586.33,2.0,1.0
1.46,963.6,3.31,1.0
1.21,1064.8,2.19,1.0
1.18,1039.34,3.0,1.01
1.34,964.0,1.89,1.99
1.96,2293.2,2.7,3.0
1.1,1055.12,2.11,1.99
0.94,1135.33,2.39,1.0
1.28,1266.05,2.3,1.0
1.85,2645.5,2.71,3.0
1.43,1258.4,3.51,1.0
0.51,504.44,2.3,1.0
0.81,980.99,2.52,1.01
1.25,1515.25,2.5,1.02
1.65,1930.5,3.5,3.0
0.68,823.55,2.72,1.01
1.85,2166.16,3.5,3.01
1.04,748.8,3.28,2.0
1.29,928.8,2.11,2.0
1.24,1090.21,2.1,1.0
1.21,1162.57,1.9,2.01
1.98,2057.62,3.49,2.99
1.08,1425.6,3.38,2.0
1.53,1191.56,2.69,2.98
1.39,1335.51,2.09,2.01
1.48,974.14,2.4,1.0
0.99,1195.72,2.63,1.0
1.39,1335.51,2.57,2.01
0.77,762.3,3.39,1.0
1.39,1684.96,3.21,1.02
1.32,1266.14,3.4,1.99
1.66,1295.8,3.5,3.01
1.36,1467.58,2.09,1.99
1.25,1513.88,2.81,1.01
0.67,589.6,2.73,1.0
1.32,870.41,2.9,1.0
0.56,369.94,1.7,1.01
1.9,2723.27,3.48,3.03
1.29,1393.2,1.82,2.0
1.56,1823.8,3.5,2.99
1.28,1382.4,2.2,2.0
1.9,2224.71,2.68,3.01
1.06,699.6,3.39,1.0
1.21,1197.9,2.4,1.0
0.85,1029.44,2.9,1.01
1.31,866.17,2.2,1.02
0.74,897.03,3.47,1.02
1.44,951.26,1.61,1.01
1.1,1188.0,1.8,2.0
1.18,1556.3,1.98,1.99
1.09,783.49,3.32,1.98
1.15,1104.0,3.02,2.0
1.48,1303.58,3.09,1.01
0.75,495.9,2.48,1.02
1.08,1167.37,2.01,2.01
1.08,1167.37,1.99,2.01
1.44,1039.39,2.29,2.03
1.31,942.41,1.6,1.99
1.31,1726.32,1.61,1.98
0.91,601.15,2.9,1.01
1.33,1316.7,2.51,1.0
1.02,673.81,2.31,1.01
0.77,764.38,3.62,1.03
1.67,1955.4,2.7,3.01
1.35,1297.08,3.51,2.01
0.62,613.24,2.42,1.0
1.02,1009.8,2.67,1.0
1.34,1286.4,1.5,2.0
1.37,1657.7,1.99,1.0
1.47,1060.16,2.7,2.02
0.55,666.71,3.1,1.02
1.12,1210.61,2.51,2.01
0.55,545.0,1.69,1.01
1.25,1237.5,2.6,1.0
1.58,2257.66,3.5,2.99
1.16,1249.67,2.99,1.97
0.83,1003.39,2.4,1.0
1.36,1645.6,3.62,1.0
1.5,1079.1,2.21,1.99
1.73,2024.1,3.48,3.0
0.92,809.6,1.8,1.0
1.96,1532.33,3.51,3.03
1.52,1185.6,3.48,3.0
1.15,827.31,2.87,1.99
0.91,900.08,2.69,1.0
1.38,1322.59,2.29,1.98
1.01,1090.8,3.51,2.0
1.64,1704.29,2.69,2.99
1.76,1831.81,3.51,3.01
1.22,1318.7,1.8,2.01
1.57,1835.49,2.69,2.99
1.49,1430.4,2.22,2.0
1.16,1114.53,3.0,2.01
1.8,2104.38,3.52,2.99
1.41,1239.67,2.32,1.0
1.07,1028.06,1.72,2.01
1.33,956.0,2.31,1.98
1.93,2252.89,3.5,2.97
1.5,1441.2,2.2,2.01
1.66,2371.97,3.51,2.99
1.0,719.4,2.78,1.99
1.32,1268.26,2.79,2.01
1.98,2318.38,2.7,3.01
1.83,1901.74,2.69,2.99
1.2,1586.64,1.66,2.02
1.87,1458.6,2.71,3.0
0.57,690.33,3.19,1.01
1.18,1273.34,3.19,1.99
1.15,1104.92,1.49,2.01
1.88,1959.71,2.69,3.03
0.78,772.2,3.23,1.0
1.15,1242.0,1.51,2.0
1.12,1356.43,1.81,1.01
1.36,896.78,3.59,1.0
0.56,553.39,1.8,1.0
1.45,1564.7,1.82,1.99
0.72,633.6,3.62,1.0
1.03,1358.47,2.5,1.99
0.49,484.66,1.6,1.0
1.07,1062.19,2.69,1.03
1.13,993.5,3.61,1.0
1.01,726.59,1.58,1.99
0.99,1197.9,2.3,1.0
1.83,2616.9,3.49,3.0
1.08,1164.46,2.8,1.98
1.14,1502.29,3.08,1.98
0.89,785.34,2.11,1.03
1.03,1112.4,2.49,2.0
0.81,803.36,1.68,1.02
0.55,664.29,2.0,1.0
1.29,1135.2,3.32,1.0
1.37,1480.83,2.49,2.01
1.18,1273.34,3.18,1.99
1.17,843.8,2.29,2.02
1.29,850.63,2.29,1.0
1.15,1516.74,2.08,1.99
1.93,2259.84,3.49,3.01
1.46,1575.49,1.5,1.99
0.95,1149.5,1.99,1.0
1.38,1487.92,1.7,1.98
0.7,614.88,2.4,1.0
1.4,1382.22,3.41,1.0
1.2,792.72,1.59,1.01
1.28,1381.25,2.6,1.99
1.36,898.42,2.88,1.01
1.04,1000.06,3.3,2.02
1.18,1425.2,3.01,1.0
1.18,1275.46,1.79,2.01
0.66,581.33,3.1,1.01
1.47,1294.78,2.61,1.01
1.02,1348.64,2.6,2.02
0.73,641.82,1.93,1.0
1.46,1441.46,2.89,1.0
0.5,604.45,1.68,1.0
1.43,1030.46,3.6,2.01
0.65,643.5,2.11,1.0
1.66,1294.8,3.5,3.0
1.88,1952.19,2.69,2.98
1.37,1315.2,2.4,2.0
1.32,1598.65,3.1,1.01
1.33,1438.79,2.1,2.02
1.34,1770.27,2.29,2.01
1.81,2116.07,3.51,2.99
0.89,784.62,3.51,1.02
1.34,1285.33,2.2,1.99
1.16,1250.71,3.4,1.98
1.08,712.15,2.9,1.0
1.24,1639.53,2.7,2.02
1.91,2729.2,2.7,2.99
1.46,1578.11,2.79,2.01
1.11,1095.9,2.52,1.0
1.49,1609.2,3.41,2.0
1.45,1389.68,2.88,1.98
1.21,1162.57,2.82,2.01
1.88,2686.33,2.69,2.99
1.52,1183.78,3.49,2.98
1.83,1425.2,2.71,2.98
1.03,1113.33,2.0,2.01
1.2,865.44,2.01,2.02
1.47,971.08,2.01,1.01
1.27,1533.91,3.49,1.0
1.11,1199.8,1.84,2.01
0.89,784.62,2.6,1.02
1.66,2370.15,2.7,2.98
1.48,1601.06,2.7,2.02
0.9,889.38,2.08,1.0
0.81,534.11,2.38,1.0
1.44,1378.94,1.99,1.97
0.73,723.36,3.59,1.01
1.4,1513.26,2.11,2.01
1.58,2259.4,3.5,3.0
1.54,1801.8,2.72,3.0
1.03,1112.4,1.9,2.0
1.1,1328.58,2.5,1.0
1.26,905.69,2.2,1.98
1.07,943.31,1.91,1.02
1.57,1225.54,2.68,3.01
1.4,1852.62,2.19,2.03
1.8,2106.0,2.71,3.0
1.13,1084.8,2.51,2.0
1.58,1643.2,3.5,3.0
1.08,712.8,2.72,1.0
2.0,2081.6,3.51,3.01
0.62,750.88,1.5,1.01
0.79,779.26,3.41,1.0
1.72,1344.7,3.49,3.03
1.1,725.34,3.42,1.0
1.35,1630.53,2.89,1.0
1.27,1372.74,3.7,2.01
1.8,2106.0,3.49,3.0
1.97,2311.99,3.53,3.04
1.76,1374.91,2.71,3.02
1.76,1372.8,2.68,3.0
1.09,1177.2,2.82,2.0
1.22,1171.2,3.19,2.0
1.44,1036.8,2.92,2.0
1.21,1162.57,2.81,2.01
1.3,1716.0,3.49,2.0
1.4,1392.3,1.6,1.05
1.34,962.39,2.12,1.97
0.76,753.77,1.6,1.02
1.16,1252.8,1.49,2.0
1.76,1373.86,3.49,3.01
0.81,980.99,2.71,1.01
1.13,1367.3,3.59,1.0
1.12,1110.82,1.81,1.02
1.33,1170.4,2.28,1.0
1.99,2330.09,2.7,3.01
1.94,2778.47,3.51,3.02
1.91,2727.1,3.5,2.98
1.36,899.23,2.21,1.02
1.41,1526.61,2.01,2.03
1.35,1774.58,2.88,1.95
1.03,742.22,2.28,2.01
1.3,1248.0,2.58,2.0
1.98,1545.59,2.7,3.01
1.06,762.56,1.5,1.99
1.08,1425.6,2.82,2.0
1.08,1424.41,2.2,1.99
0.51,336.6,1.79,1.0
1.46,962.72,3.48,1.0
1.99,2843.51,2.72,2.99
1.31,941.63,3.39,1.98
1.42,1022.4,2.39,2.0
1.58,1851.44,2.71,3.02
1.26,1660.43,2.52,1.98
1.37,1809.91,1.79,2.01
0.85,1030.37,2.2,1.02
1.47,1940.4,2.8,2.0
1.48,1955.23,2.79,2.01
1.97,2821.43,2.71,3.02
1.41,1353.6,3.71,2.0
1.09,1044.66,1.8,1.98
1.39,1335.51,3.31,2.01
0.88,579.74,1.99,1.0
1.4,920.64,3.0,1.0
1.59,1241.15,2.67,3.01
1.85,1926.96,3.51,3.02
1.37,1353.83,2.1,1.0
1.37,1356.3,3.2,1.0
1.44,1036.8,2.1,2.0
1.18,1556.3,2.1,1.99
1.75,2504.42,2.68,3.01
1.47,1588.92,1.78,2.01
1.29,1234.27,3.29,1.96
1.55,1816.29,3.5,3.02
1.95,1518.66,2.71,2.98
1.64,2343.4,3.5,2.99
1.43,1028.74,2.38,1.99
1.72,2012.4,3.51,3.0
0.61,402.6,2.41,1.0
1.3,934.44,2.11,1.98
1.42,1531.04,1.78,1.98
1.1,1188.0,1.72,2.0
1.03,1358.47,3.4,1.99
1.4,1008.84,3.3,2.01
1.26,831.6,3.5,1.0
1.78,2081.0,3.52,2.99
1.31,1296.9,2.51,1.0
1.91,2729.2,3.48,2.99
1.47,1940.4,2.71,2.0
0.93,920.7,3.08,1.0
1.04,750.05,2.51,2.02
0.69,607.75,2.58,1.01
1.07,1412.4,1.5,2.0
1.08,949.54,3.4,1.0
1.0,1207.8,1.7,1.0
1.25,1099.0,2.51,1.0
0.89,587.93,2.4,1.01
1.51,1991.54,3.71,1.99
1.02,1234.2,3.52,1.0
0.81,979.21,2.29,1.0
1.52,1642.97,1.61,2.01
0.95,1149.5,3.2,1.0
0.52,343.2,1.8,1.0
1.14,820.8,2.81,2.0
1.93,2004.11,2.69,2.98
0.75,909.15,3.0,1.02
1.89,2211.3,3.5,3.0
0.98,860.83,2.01,1.0
1.45,1912.41,2.7,1.99
0.77,934.24,3.63,1.03
1.2,864.0,2.29,2.0
1.22,1072.62,3.3,1.0
1.03,1111.47,2.61,1.99
1.13,745.12,2.21,1.0
1.31,942.41,1.81,1.99
1.42,1359.79,2.82,1.97
0.87,574.2,1.91,1.0
1.14,1128.6,2.32,1.0
0.8,791.28,1.68,1.0
1.05,1134.0,2.8,2.0
1.35,969.57,2.61,1.97
0.56,552.89,2.0,1.0
1.42,939.76,2.0,1.03
1.87,2674.1,2.7,3.0
1.58,1848.6,3.5,3.0
0.63,416.56,1.51,1.02
1.27,1676.4,3.48,2.0
1.14,1231.2,3.0,2.0
1.36,979.2,3.02,2.0
1.68,1307.38,3.5,2.97
1.13,1222.43,1.7,2.02
1.2,1057.92,3.39,1.02
1.35,972.0,3.28,2.0
1.16,1021.73,2.43,1.01
1.8,2102.76,2.7,2.98
1.27,1373.89,2.11,2.02
1.09,1044.66,2.09,1.98
1.08,1424.41,2.7,1.99
1.37,1480.83,1.89,2.01
1.06,1398.03,1.49,1.99
0.89,783.2,3.0,1.0
1.52,1777.03,2.7,2.99
1.35,1786.46,1.6,2.03
1.47,1456.62,2.01,1.01
1.29,1393.2,1.93,2.0
1.82,2606.6,3.52,3.02
1.49,1070.12,1.8,1.97
1.28,1222.66,2.1,1.94
1.14,819.43,1.9,1.98
1.17,1416.99,2.51,1.01
1.27,913.64,1.8,1.99
1.47,1587.6,2.81,2.0
1.69,1758.95,2.73,3.01
1.14,1094.4,3.08,2.0
1.86,2661.85,2.69,3.01
1.26,1661.81,3.03,1.99
1.61,1675.69,2.7,3.01
1.3,1714.57,1.91,1.99
0.71,468.17,3.01,1.0
1.12,1353.97,3.11,1.0
1.07,770.4,2.3,2.0
1.86,1449.68,2.67,2.99
1.13,1116.67,2.22,1.0
1.36,1799.69,2.71,2.03
1.99,2330.09,3.5,3.01
0.63,760.91,2.69,1.0
1.14,1093.49,2.89,1.99
0.97,640.2,1.9,1.0
1.41,1015.2,2.79,2.0
1.37,1806.89,2.08,1.99
0.66,797.15,2.29,1.0
1.29,928.03,3.51,1.99
1.08,712.8,2.28,1.0
1.88,1463.02,3.5,2.97
1.29,1135.2,3.09,1.0
0.64,421.63,2.11,1.0
1.31,1726.32,3.2,1.98
1.17,1028.66,3.18,1.0
1.47,1056.64,2.69,1.98
0.69,834.14,2.31,1.0
1.27,1117.6,3.7,1.0
1.08,776.95,2.78,1.99
1.86,1451.92,3.49,3.01
1.79,2561.67,2.71,3.01
1.43,1029.6,3.4,2.0
1.79,2097.52,3.51,3.02
0.77,933.39,2.09,1.02
1.19,1569.49,1.8,1.99
0.52,629.2,3.09,1.0
1.05,1386.0,2.62,2.0
1.77,2534.99,2.7,3.02
0.85,561.0,1.5,1.0
1.31,1257.6,3.11,2.0
1.08,1170.29,3.31,2.04
1.44,1035.94,2.29,1.99
1.72,1791.55,2.71,3.02
1.39,1333.29,2.1,1.99
1.02,980.02,3.39,2.01
1.8,2112.48,3.5,3.04
1.04,1123.2,2.39,2.0
1.3,1287.0,2.73,1.0
1.02,673.81,2.68,1.01
1.37,1482.07,2.63,2.02
1.1,1056.88,2.8,2.01
1.75,1365.0,3.49,3.0
1.41,1351.34,2.44,1.98
0.92,807.39,1.69,1.0
1.02,979.2,2.08,2.0
1.75,2506.35,3.48,3.02
1.35,1455.57,2.12,1.98
0.62,409.2,1.8,1.0
1.36,1793.7,2.13,1.99
1.44,1740.82,1.59,1.0
0.68,449.62,2.58,1.02
1.36,1467.58,2.21,1.99
1.13,747.16,3.59,1.02
0.64,634.75,2.49,1.02
1.28,1689.6,1.8,2.0
1.48,976.8,2.61,1.0
1.62,2320.16,3.49,3.02
0.94,619.84,1.99,1.0
1.01,728.41,2.8,2.02
1.35,1782.0,3.3,2.0
1.98,1544.4,3.5,3.0
1.35,1633.5,2.3,1.0
1.35,1632.02,2.12,1.0
1.19,1284.13,2.39,1.99
0.81,800.44,2.49,1.0
0.74,489.73,1.89,1.03
1.45,1751.31,2.31,1.0
1.36,1470.02,3.01,2.01
1.11,733.27,1.99,1.01
1.2,1294.92,1.98,1.99
1.39,998.3,2.11,1.97
1.61,1882.25,3.5,2.99
1.2,1056.96,1.99,1.01
1.32,1422.04,3.3,1.97
1.01,998.99,2.7,1.0
1.7,1987.47,2.7,2.99
1.16,835.2,2.4,2.0
1.13,1082.99,3.08,1.98
0.77,761.61,2.81,1.0
1.31,1257.6,2.61,2.0
1.01,998.08,2.3,1.0
0.72,475.2,3.58,1.0
1.55,1613.24,2.7,3.01
0.71,858.32,3.61,1.0
1.28,844.03,3.4,1.0
1.96,1529.98,3.52,3.01
0.94,619.84,2.71,1.0
1.28,845.57,2.4,1.01
0.58,382.8,2.29,1.0
1.23,1329.51,3.71,2.01
1.91,1488.65,3.5,2.99
1.65,1929.02,3.51,2.99
1.31,943.2,2.52,2.0
1.39,1222.09,1.7,1.0
1.4,1341.76,2.3,1.98
1.99,1554.59,3.5,3.02
1.9,1979.04,3.49,3.02
0.9,1091.97,3.5,1.03
0.51,617.1,1.69,1.0
1.34,965.6,1.62,2.01
1.34,963.19,2.28,1.98
0.99,713.99,2.29,2.02
0.92,607.2,1.82,1.0
0.82,811.8,2.11,1.0
0.68,673.81,1.89,1.01
0.71,701.62,3.5,1.0
1.98,1545.59,2.69,3.01
1.23,1328.4,1.79,2.0
1.11,798.53,2.41,1.99
1.57,1225.54,3.51,3.01
1.25,1512.5,3.09,1.0
1.13,1489.11,2.57,1.98
1.19,1141.45,2.08,1.99
1.08,1070.17,2.59,1.01
1.53,1194.32,3.51,3.01
1.36,1796.7,2.3,2.01
1.24,1091.2,2.08,1.0
1.17,842.4,2.0,2.0
1.14,821.48,1.88,2.01
1.86,2659.8,2.7,3.0
1.3,934.44,3.49,1.98
0.69,683.72,2.91,1.01
1.11,1344.32,2.02,1.01
1.18,850.31,2.4,2.01
1.87,1947.79,3.52,3.02
0.59,583.04,2.62,1.0
1.21,1595.87,1.88,1.99
1.24,1636.8,2.79,2.0
1.7,2434.74,3.49,3.02
0.99,712.8,1.6,2.0
1.38,1368.68,3.38,1.02
1.29,1237.37,1.81,1.99
1.2,1150.08,2.61,1.98
1.09,785.45,1.68,2.01
1.4,924.0,1.58,1.0
1.19,1566.87,2.6,1.97
1.57,1836.9,3.53,3.0
1.23,1081.42,1.6,1.0
1.49,1310.01,1.5,1.0
1.18,1273.34,2.1,1.99
1.02,1099.76,2.42,1.98
1.4,1846.46,2.29,1.99
1.13,812.24,1.99,1.98
1.17,770.8,2.5,1.0
1.05,1133.06,2.58,1.99
1.09,722.02,2.71,1.04
1.36,1467.58,2.11,1.99
1.87,2672.04,2.7,2.99
1.21,1163.54,2.88,2.02
1.15,1520.53,1.88,2.02
1.27,1219.2,2.19,2.0
1.42,1363.2,2.6,2.0
1.14,1093.49,2.19,1.99
0.7,616.56,2.31,1.01
1.35,1780.52,3.32,1.99
1.37,1654.69,2.2,1.0
1.49,1072.8,2.81,2.0
1.86,2657.75,2.67,2.99
0.76,753.08,3.5,1.01
0.75,495.0,3.0,1.0
0.75,743.85,3.51,1.02
1.36,1466.35,2.2,1.98
0.77,508.66,3.49,1.01
1.4,1846.46,3.69,1.99
1.06,700.87,1.51,1.02
0.53,641.3,3.29,1.0
0.98,863.18,2.4,1.01
1.36,1306.69,3.5,2.01
1.36,1194.62,3.11,1.0
1.8,2572.02,3.5,2.99
1.17,1260.44,2.69,1.97
1.76,2059.2,3.5,3.0
1.87,1947.79,3.5,3.02
1.87,1946.3,3.51,3.01
1.39,1002.47,2.32,2.02
1.45,1395.48,1.9,2.03
0.68,598.4,1.9,1.0
1.38,1324.8,2.5,2.0
1.58,1847.18,3.49,2.99
1.25,1198.0,3.19,1.98
1.23,886.34,2.22,2.01
1.8,1873.44,2.71,3.01
1.25,1347.75,2.48,1.98
1.79,1857.3,3.47,2.97
1.12,1073.41,3.0,1.98
0.56,554.4,1.7,1.0
0.73,642.98,3.59,1.01
1.19,857.51,2.33,2.01
1.23,1219.91,1.98,1.02
1.49,1429.21,2.49,1.99
1.09,1178.18,2.08,2.01
1.07,769.76,3.49,1.99
1.25,902.25,2.08,2.03
1.33,1277.86,2.12,2.01
0.59,390.82,2.28,1.04
1.14,821.48,1.49,2.01
1.07,942.46,2.13,1.01
1.56,1218.67,2.69,3.02
1.39,999.97,2.3,1.99
0.71,855.98,2.49,1.0
1.42,1536.16,2.11,2.02
1.47,1455.3,2.39,1.0
0.83,1005.21,2.41,1.01
1.49,1799.62,1.8,1.0
0.75,494.55,3.49,1.0
1.09,959.2,2.7,1.0
1.57,1631.54,2.7,2.99
1.3,939.12,2.11,2.04
1.85,1924.0,3.51,3.0
1.14,1506.05,2.21,2.01
1.25,1200.0,2.7,2.0
1.36,1467.58,3.1,1.99
1.64,1279.2,2.69,3.0
1.31,1257.6,3.18,2.0
0.72,633.02,3.49,1.0
1.3,1718.86,2.3,2.02
1.51,1449.6,2.18,2.0
1.37,1657.7,1.59,1.0
1.01,1333.2,3.38,2.0
1.69,1757.6,3.51,3.0
1.37,1479.6,2.39,2.0
1.34,1770.27,2.61,2.01
1.48,1419.62,2.29,1.99
1.31,865.39,2.91,1.01
0.56,554.9,1.71,1.01
1.07,1412.4,2.71,2.0
1.12,1107.79,3.08,1.0
1.65,1716.0,2.71,3.0
1.39,1224.31,2.99,1.01
1.28,1267.2,2.0,1.0
1.26,1210.61,2.59,2.01
1.91,1489.8,3.5,3.0
1.31,942.41,3.51,1.99
1.03,1114.25,3.3,2.02
0.65,644.08,2.82,1.01
1.34,886.01,3.09,1.02
1.3,1405.17,3.02,2.01
1.3,1285.83,2.41,1.0
1.79,2097.52,2.7,3.02
1.42,1023.25,2.1,2.01
1.72,1790.18,3.5,3.01
1.79,2094.3,3.51,3.0
1.13,1084.8,1.91,2.0
0.63,761.61,2.69,1.0
1.66,1725.07,2.7,2.99
1.3,857.22,2.3,1.0
1.38,995.26,2.08,2.02
1.5,1622.7,3.7,2.02
0.89,587.4,3.5,1.0
