Session_Duration (hours),Calories_Burned,Water_Intake (liters),Experience_Level,Calories_Class,interaction
0.96,1161.6,1.89,1.0,1,0.96
1.4,1695.54,1.49,1.01,1,1.414
1.27,1677.8,3.68,2.01,1,2.5526999999999997
1.67,1952.4,2.68,2.99,1,4.9933000000000005
1.59,1860.3,3.5,3.0,1,4.7700000000000005
1.92,2741.38,3.51,2.98,1,5.7216
1.19,1570.8,2.08,2.0,1,2.38
1.93,2753.53,2.68,2.97,1,5.7321
1.76,2059.2,3.51,3.0,1,5.28
1.13,1117.68,2.91,1.0,1,1.13
1.14,751.72,2.2,1.0,1,1.14
1.26,1210.61,3.1,2.01,1,2.5326
1.04,914.37,2.5,1.0,1,1.04
1.73,2027.21,2.69,3.02,1,5.2246
1.37,1657.7,2.33,1.0,1,1.37
1.72,2453.92,3.49,2.97,1,5.1084000000000005
1.48,1067.38,3.19,2.02,1,2.9896
1.96,2036.83,2.72,2.99,1,5.8604
0.84,738.53,2.3,1.0,1,0.84
1.14,1501.04,1.72,1.97,1,2.2457999999999996
1.47,1057.52,2.39,1.99,1,2.9253
1.14,752.4,2.11,1.0,1,1.14
0.73,723.36,3.51,1.01,1,0.7373
1.08,1425.6,2.88,2.0,1,2.16
0.81,712.8,2.2,1.0,1,0.81
1.33,956.8,2.59,1.99,1,2.6467
1.44,951.26,3.4,1.01,1,1.4544
1.74,2032.67,3.5,2.98,1,5.1852
1.41,1016.89,2.1,2.02,1,2.8482
1.3,1405.17,2.28,2.01,1,2.613
0.59,519.2,3.4,1.0,1,0.59
0.9,791.28,1.9,1.0,1,0.9
1.26,1248.53,2.52,1.01,1,1.2726
1.12,806.4,2.6,2.0,1,2.24
1.71,1778.4,2.71,3.0,1,5.13
1.03,989.62,2.39,2.01,1,2.0703
1.8,1404.0,3.48,3.0,1,5.4
1.31,1590.86,2.89,1.04,1,1.3624
1.07,1292.35,2.01,1.0,1,1.07
1.41,1352.47,2.19,1.99,1,2.8059
1.84,1436.3,2.72,3.01,1,5.5384
1.37,1206.7,1.89,1.01,1,1.3837000000000002
1.3,1284.66,2.22,1.0,1,1.3
1.42,1022.4,2.32,2.0,1,2.84
1.65,1716.0,3.5,3.0,1,4.949999999999999
1.14,1094.4,2.2,2.0,1,2.28
0.92,608.3,2.59,1.02,1,0.9384
1.05,755.37,2.3,1.99,1,2.0895
1.4,1851.08,2.19,2.02,1,2.828
1.4,1005.48,1.98,1.97,1,2.758
1.32,1267.2,1.53,2.0,1,2.64
1.35,1297.08,2.91,2.01,1,2.7135
1.17,1263.6,2.41,2.0,1,2.34
0.76,501.14,3.53,1.0,1,0.76
1.3,1287.0,3.2,1.0,1,1.3
1.35,972.0,2.3,2.0,1,2.7
1.38,992.77,2.31,1.99,1,2.7462
1.13,1364.81,2.93,1.0,1,1.13
1.28,1382.4,2.4,2.0,1,2.56
1.82,1421.78,2.71,3.02,1,5.4964
1.29,1560.9,3.32,1.0,1,1.29
1.16,1110.82,2.51,1.97,1,2.2851999999999997
1.47,1587.6,2.7,2.0,1,2.94
0.76,752.4,1.61,1.0,1,0.76
1.17,770.09,1.61,1.0,1,1.17
1.45,1564.7,1.68,1.99,1,2.8855
1.86,1454.15,3.49,3.03,1,5.6358
0.85,563.04,1.7,1.04,1,0.884
1.14,1504.8,3.51,2.0,1,2.28
1.85,2645.5,2.7,3.0,1,5.550000000000001
1.09,1442.4,3.49,2.03,1,2.2127
1.37,984.76,2.19,1.98,1,2.7126
1.96,2291.44,2.71,2.99,1,5.8604
1.37,1356.3,1.89,1.0,1,1.37
0.9,791.28,2.87,1.0,1,0.9
1.56,1621.15,2.71,2.99,1,4.6644000000000005
1.39,917.4,1.7,1.0,1,1.39
1.47,1293.6,1.79,1.0,1,1.47
1.15,1391.5,2.59,1.0,1,1.15
1.08,1069.2,2.51,1.0,1,1.08
1.16,1535.03,2.1,2.03,1,2.3547999999999996
1.42,1718.2,3.59,1.0,1,1.42
1.31,943.2,3.39,2.0,1,2.62
1.39,1834.8,1.5,2.0,1,2.78
1.09,1047.27,3.3,2.01,1,2.1909
1.34,1285.33,3.02,1.99,1,2.6666000000000003
0.69,834.14,1.89,1.0,1,0.69
0.91,800.8,2.9,1.0,1,0.91
0.97,1174.77,3.09,1.01,1,0.9797
1.09,1048.14,2.12,2.02,1,2.2018
1.45,1564.7,1.58,1.99,1,2.8855
1.39,1001.63,2.09,2.01,1,2.7938999999999994
1.09,720.05,2.09,1.01,1,1.1009
1.5,1483.65,2.81,1.0,1,1.5
0.89,784.62,2.0,1.02,1,0.9078
1.87,1941.81,2.7,2.98,1,5.5726
1.7,1768.0,2.71,3.0,1,5.1
0.85,560.49,2.21,1.0,1,0.85
1.4,1008.0,2.61,2.0,1,2.8
1.84,2151.14,3.5,2.99,1,5.501600000000001
1.31,1585.1,2.89,1.0,1,1.31
1.01,968.79,2.4,1.99,1,2.0099
0.82,721.6,2.99,1.0,1,0.82
0.5,440.4,1.59,1.01,1,0.505
1.92,2248.13,2.69,3.01,1,5.7791999999999994
1.29,1560.9,2.39,1.0,1,1.29
1.37,1353.83,1.88,1.0,1,1.37
1.15,1518.0,1.89,2.0,1,2.3
1.56,1626.14,3.5,3.03,1,4.7268
1.76,1830.4,2.71,3.0,1,5.28
0.94,931.45,2.7,1.01,1,0.9493999999999999
1.38,911.63,2.08,1.01,1,1.3938
0.92,606.1,2.6,1.0,1,0.92
2.0,2860.0,2.71,3.0,1,6.0
1.95,2028.0,2.69,3.0,1,5.85
1.21,1160.63,1.68,1.99,1,2.4078999999999997
1.37,1479.6,3.4,2.0,1,2.74
1.14,821.48,1.99,2.01,1,2.2913999999999994
1.03,1114.25,2.4,2.02,1,2.0806
0.54,355.43,3.31,1.0,1,0.54
1.48,1421.98,3.4,2.01,1,2.9747999999999997
1.41,1014.35,2.3,1.99,1,2.8059
1.48,1462.54,1.99,1.0,1,1.48
1.14,820.12,2.0,1.99,1,2.2685999999999997
1.57,1631.54,3.49,2.99,1,4.6943
1.0,1080.9,2.79,2.01,1,2.01
1.87,1459.72,2.69,3.01,1,5.6287
1.49,1075.48,2.4,2.03,1,3.0246999999999997
1.37,1811.41,2.92,2.02,1,2.7674000000000003
1.34,1325.39,2.3,1.0,1,1.34
1.11,1067.38,1.8,2.02,1,2.2422000000000004
1.23,1082.4,2.41,1.0,1,1.23
1.45,957.0,1.91,1.0,1,1.45
1.36,1347.62,2.89,1.01,1,1.3736000000000002
0.89,881.1,2.0,1.0,1,0.89
1.42,1407.08,3.1,1.01,1,1.4342
1.04,748.8,2.4,2.0,1,2.08
1.41,1241.93,2.23,1.01,1,1.4241
1.48,1599.73,2.01,2.01,1,2.9747999999999997
1.3,1288.17,3.02,1.01,1,1.3130000000000002
0.75,907.5,1.8,1.0,1,0.75
1.3,1573.0,3.39,1.0,1,1.3
0.91,899.26,2.59,1.0,1,0.91
1.91,1489.8,2.69,3.0,1,5.7299999999999995
1.59,1652.33,2.72,2.99,1,4.7541
1.76,2059.2,2.7,3.0,1,5.28
0.8,791.28,2.48,1.0,1,0.8
0.52,343.2,3.19,1.0,1,0.52
1.18,850.31,2.11,2.01,1,2.3717999999999995
1.05,1387.16,2.3,2.01,1,2.1105
1.18,778.8,3.7,1.0,1,1.18
1.13,1118.7,2.09,1.0,1,1.13
1.59,1656.14,2.7,3.02,1,4.8018
1.4,1383.48,2.2,1.0,1,1.4
1.32,951.19,2.12,2.01,1,2.6532
1.26,1361.93,3.0,2.01,1,2.5326
1.47,1411.2,3.62,2.0,1,2.94
1.33,1434.01,2.61,1.98,1,2.6334
1.11,1096.9,2.49,1.0,1,1.11
1.98,2059.2,3.5,3.0,1,5.9399999999999995
0.51,336.29,2.19,1.0,1,0.51
1.13,1084.8,3.12,2.0,1,2.26
0.89,881.1,2.4,1.0,1,0.89
0.99,654.59,3.6,1.02,1,1.0098
0.85,562.02,2.29,1.02,1,0.867
1.33,956.8,2.1,1.99,1,2.6467
1.19,1177.03,3.21,1.0,1,1.19
0.57,376.88,1.99,1.02,1,0.5813999999999999
1.1,1188.99,1.7,2.01,1,2.211
1.12,1357.66,3.1,1.02,1,1.1424
0.68,450.43,3.29,1.04,1,0.7072
1.21,1159.66,2.82,1.98,1,2.3958
0.63,416.56,1.81,1.02,1,0.6426000000000001
1.45,1915.6,2.39,2.01,1,2.9144999999999994
1.15,1010.16,2.6,1.0,1,1.15
1.29,1393.2,2.09,2.0,1,2.58
1.14,1504.8,3.51,2.0,1,2.28
1.8,2575.98,3.51,3.01,1,5.418
1.76,1366.46,3.49,2.94,1,5.1744
1.04,1375.09,2.39,2.02,1,2.1008
1.06,934.5,2.39,1.02,1,1.0812000000000002
1.41,1351.34,2.01,1.98,1,2.7918
0.76,502.06,3.61,1.01,1,0.7676000000000001
1.7,2429.13,2.7,2.99,1,5.083
1.19,1288.41,2.39,2.03,1,2.4156999999999997
1.47,1058.4,2.18,2.0,1,2.94
1.17,1158.3,2.51,1.0,1,1.17
0.66,435.6,3.21,1.0,1,0.66
1.18,778.8,2.1,1.0,1,1.18
1.76,2059.2,2.68,3.0,1,5.28
0.84,1016.4,1.49,1.0,1,0.84
1.05,1134.95,3.21,2.01,1,2.1105
1.03,740.36,2.58,1.98,1,2.0394
1.76,1828.99,3.51,2.99,1,5.2624
1.12,1211.62,2.0,2.02,1,2.2624000000000004
1.57,1224.6,3.52,3.0,1,4.71
1.18,1132.8,2.5,2.0,1,2.36
1.41,1014.35,2.92,1.99,1,2.8059
0.62,546.1,2.68,1.01,1,0.6262
0.5,440.0,2.32,1.0,1,0.5
1.77,2531.1,2.7,3.0,1,5.3100000000000005
0.89,586.87,2.41,1.0,1,0.89
0.55,665.5,2.78,1.0,1,0.55
1.9,1976.0,3.51,3.0,1,5.699999999999999
1.65,1930.5,2.7,3.0,1,4.949999999999999
1.31,1152.8,3.31,1.0,1,1.31
1.23,1485.59,1.6,1.0,1,1.23
1.08,1070.17,1.9,1.01,1,1.0908
1.14,1504.8,2.81,2.0,1,2.28
1.03,741.6,1.89,2.0,1,2.06
1.46,1287.14,1.81,1.02,1,1.4892
0.85,748.68,1.89,1.01,1,0.8584999999999999
1.28,845.57,2.39,1.01,1,1.2928
1.04,995.9,2.6,1.97,1,2.0488
1.0,879.2,3.5,1.0,1,1.0
1.1,1185.03,2.49,1.97,1,2.1670000000000003
1.82,1897.17,3.48,3.03,1,5.5146
1.86,1935.89,3.47,3.01,1,5.5986
1.03,1361.87,1.51,2.02,1,2.0806
1.45,1563.39,2.0,1.98,1,2.871
0.92,607.2,2.41,1.0,1,0.92
1.31,866.96,2.42,1.03,1,1.3493000000000002
1.26,907.2,2.09,2.0,1,2.52
0.9,791.28,3.0,1.0,1,0.9
1.46,1444.09,3.4,1.0,1,1.46
1.37,1809.91,2.29,2.01,1,2.7537
1.01,1330.98,1.99,1.98,1,1.9998
0.9,891.81,2.99,1.01,1,0.909
1.84,1436.3,2.7,3.01,1,5.5384
0.57,502.06,2.41,1.01,1,0.5757
1.21,1595.87,2.81,1.99,1,2.4078999999999997
1.76,2052.86,2.7,2.96,1,5.2096
1.66,1939.21,2.7,2.98,1,4.9468
1.21,1308.98,2.8,2.02,1,2.4442
1.98,1546.78,2.69,3.02,1,5.9796
1.34,1286.4,1.87,2.0,1,2.68
1.35,971.19,2.09,1.99,1,2.6865
1.14,1129.63,2.39,1.01,1,1.1514
1.11,1465.2,2.23,2.0,1,2.22
1.39,1335.51,1.98,2.01,1,2.7938999999999994
1.08,1036.8,1.97,2.0,1,2.16
1.3,1399.32,3.0,1.96,1,2.548
0.9,792.72,3.51,1.01,1,0.909
0.63,414.67,2.11,1.0,1,0.63
1.26,1664.59,1.89,2.01,1,2.5326
1.93,1504.24,2.7,2.99,1,5.770700000000001
1.62,1895.4,2.71,3.0,1,4.86
0.83,819.46,2.3,1.0,1,0.83
1.74,1357.2,2.73,3.0,1,5.22
1.12,1075.2,3.0,2.0,1,2.24
1.03,987.15,2.01,1.98,1,2.0394
1.02,976.75,2.49,1.97,1,2.0094
1.26,1247.4,2.6,1.0,1,1.26
1.42,1536.16,2.61,2.02,1,2.8684
1.52,2171.93,3.49,2.99,1,4.5448
0.97,960.3,3.11,1.0,1,0.97
1.05,1268.19,2.41,1.0,1,1.05
1.67,2389.94,2.69,3.01,1,5.026699999999999
1.33,1758.53,2.5,2.02,1,2.6866000000000003
1.35,969.57,2.4,1.97,1,2.6595
1.34,1447.2,2.1,2.0,1,2.68
1.41,1522.8,2.2,2.0,1,2.82
1.13,994.4,2.09,1.0,1,1.13
1.68,1964.09,3.51,2.99,1,5.0232
1.43,1257.26,2.4,1.0,1,1.43
1.0,960.0,2.18,2.0,1,2.0
1.45,1566.0,3.41,2.0,1,2.9
1.96,2039.97,3.5,3.01,1,5.8995999999999995
0.58,382.8,3.38,1.0,1,0.58
0.76,918.76,2.81,1.0,1,0.76
0.9,791.28,2.41,1.0,1,0.9
1.24,1338.08,3.19,1.99,1,2.4676
0.95,625.86,2.08,1.0,1,0.95
1.21,1597.2,3.49,2.0,1,2.42
1.13,1115.65,2.2,1.0,1,1.13
1.16,834.5,2.02,1.99,1,2.3084
1.34,1768.8,1.9,2.0,1,2.68
1.9,2224.71,3.51,3.01,1,5.718999999999999
1.34,966.41,2.28,2.02,1,2.7068000000000003
1.18,1430.4,3.31,1.02,1,1.2036
1.27,914.4,2.1,2.0,1,2.54
1.28,921.6,2.6,2.0,1,2.56
0.89,881.9,1.9,1.01,1,0.8989
1.61,1679.55,2.68,3.04,1,4.8944
1.53,1193.4,2.69,3.0,1,4.59
1.79,1861.6,3.51,3.0,1,5.37
1.32,951.98,1.99,2.02,1,2.6664000000000003
1.21,797.87,2.48,1.0,1,1.21
1.3,1405.17,1.81,2.01,1,2.613
1.41,1016.05,2.61,2.01,1,2.8340999999999994
1.88,1467.53,2.71,3.01,1,5.658799999999999
1.22,1610.4,2.3,2.0,1,2.44
1.46,1051.2,1.88,2.0,1,2.92
1.15,1240.97,3.11,1.99,1,2.2885
1.01,1000.81,2.31,1.01,1,1.0201
1.27,838.2,3.71,1.0,1,1.27
1.15,1521.8,1.49,2.03,1,2.3345
1.13,1222.43,3.09,2.02,1,2.2826
1.08,1304.42,2.6,1.0,1,1.08
1.09,1437.6,2.0,1.99,1,2.1691000000000003
1.69,2416.7,2.7,3.0,1,5.07
1.43,1031.32,3.61,2.02,1,2.8886
1.37,1659.21,3.01,1.01,1,1.3837000000000002
1.13,812.24,2.81,1.98,1,2.2373999999999996
0.9,792.0,2.6,1.0,1,0.9
1.15,1519.26,3.11,2.01,1,2.3114999999999997
1.39,1222.09,1.99,1.0,1,1.39
1.5,1485.0,2.02,1.0,1,1.5
1.13,1118.7,3.11,1.0,1,1.13
0.74,895.4,2.5,1.0,1,0.74
1.41,1858.1,2.32,1.98,1,2.7918
1.76,1831.81,3.49,3.01,1,5.2976
1.42,1364.34,2.92,2.01,1,2.8541999999999996
1.32,1740.95,3.0,1.99,1,2.6268000000000002
1.27,913.64,2.2,1.99,1,2.5273
1.32,1265.09,2.78,1.98,1,2.6136
0.91,899.26,3.49,1.0,1,0.91
1.01,1089.89,3.39,1.99,1,2.0099
0.91,900.9,2.1,1.0,1,0.91
1.38,1672.84,2.0,1.02,1,1.4076
1.68,1310.4,2.69,3.0,1,5.04
1.51,2155.98,3.51,2.98,1,4.4998
1.16,1113.6,1.49,2.0,1,2.32
0.97,958.55,2.0,1.0,1,0.97
1.13,1221.42,1.99,2.01,1,2.2712999999999997
1.78,1387.33,2.71,2.99,1,5.3222000000000005
1.08,1425.6,1.99,2.0,1,2.16
0.95,1149.5,1.91,1.0,1,0.95
1.44,1899.22,2.1,1.99,1,2.8655999999999997
1.41,1397.17,2.02,1.01,1,1.4241
1.0,960.8,2.22,2.01,1,2.01
1.29,929.57,1.88,2.01,1,2.5928999999999998
1.04,913.54,2.59,1.0,1,1.04
1.66,1292.81,2.71,2.98,1,4.9468
1.33,1439.99,2.3,2.03,1,2.6999
0.56,676.98,2.01,1.0,1,0.56
1.87,2186.22,2.7,2.99,1,5.5913
1.09,1438.8,2.19,2.0,1,2.18
1.75,1366.05,3.5,3.01,1,5.2675
1.45,1276.0,2.22,1.0,1,1.45
1.29,1699.96,3.13,1.98,1,2.5542000000000002
0.68,822.05,3.3,1.0,1,0.68
0.8,968.88,2.19,1.01,1,0.808
1.46,1579.43,2.77,2.02,1,2.9492
1.4,1383.48,2.48,1.0,1,1.4
0.72,475.2,2.7,1.0,1,0.72
1.11,799.2,1.79,2.0,1,2.22
1.29,928.03,3.43,1.99,1,2.5671
1.42,937.2,2.01,1.0,1,1.42
1.39,917.4,3.38,1.0,1,1.39
1.3,860.34,2.5,1.03,1,1.3390000000000002
1.34,1773.22,2.6,2.03,1,2.7201999999999997
1.85,1444.11,2.69,3.01,1,5.5685
1.85,1921.04,2.71,2.98,1,5.513
1.43,1886.03,1.6,1.99,1,2.8457
0.79,782.81,2.22,1.01,1,0.7979
1.11,1461.54,2.8,1.97,1,2.1867
0.87,574.72,1.6,1.01,1,0.8787
1.22,1606.37,1.8,1.97,1,2.4034
0.59,583.04,3.41,1.0,1,0.59
1.48,1598.4,3.59,2.0,1,2.96
1.11,797.2,1.8,1.97,1,2.1867
1.42,1877.52,2.91,2.02,1,2.8684
1.18,1430.4,2.89,1.02,1,1.2036
1.72,2013.95,3.49,3.01,1,5.177199999999999
1.16,1253.84,1.8,2.01,1,2.3315999999999995
1.91,1489.8,3.49,3.0,1,5.7299999999999995
0.55,544.5,3.42,1.0,1,0.55
0.97,961.17,1.71,1.01,1,0.9797
1.35,1296.0,3.61,2.0,1,2.7
1.31,864.6,2.2,1.0,1,1.31
1.06,932.8,2.7,1.0,1,1.06
1.75,2045.92,3.51,2.99,1,5.2325
1.16,1532.48,2.4,2.01,1,2.3315999999999995
0.72,474.34,1.5,1.0,1,0.72
1.38,909.97,3.01,1.0,1,1.38
1.39,1499.95,3.3,1.99,1,2.7661
0.97,640.78,1.71,1.01,1,0.9797
1.06,698.96,2.7,1.0,1,1.06
0.73,723.36,2.68,1.01,1,0.7373
0.76,919.6,2.94,1.0,1,0.76
0.88,773.7,2.61,1.0,1,0.88
1.12,1074.3,1.7,1.99,1,2.2288
1.09,720.05,2.11,1.01,1,1.1009
1.67,1303.6,2.67,3.01,1,5.026699999999999
0.76,500.23,3.1,1.0,1,0.76
1.79,2557.73,3.5,2.99,1,5.3521
1.02,978.38,3.1,1.99,1,2.0298
1.97,2047.22,3.52,2.99,1,5.890300000000001
0.66,436.0,2.61,1.01,1,0.6666000000000001
1.4,1006.32,2.4,1.98,1,2.772
0.75,495.9,2.48,1.02,1,0.765
1.53,1195.24,3.5,3.02,1,4.6206000000000005
1.79,2094.3,3.52,3.0,1,5.37
0.84,737.86,3.61,1.0,1,0.84
1.71,2449.06,2.68,3.02,1,5.1642
1.41,1858.1,2.8,1.98,1,2.7918
1.84,2152.8,3.51,3.0,1,5.5200000000000005
1.98,2833.58,2.7,3.01,1,5.9597999999999995
0.93,613.8,1.78,1.0,1,0.93
1.57,1839.73,2.71,3.02,1,4.7414000000000005
1.2,863.28,2.02,1.99,1,2.388
1.48,1469.2,3.49,1.03,1,1.5244
0.89,1079.84,2.51,1.03,1,0.9167000000000001
0.57,502.51,1.79,1.02,1,0.5813999999999999
0.67,661.49,2.29,1.0,1,0.67
1.76,1830.4,2.71,3.0,1,5.28
1.27,1113.54,3.3,1.0,1,1.27
1.41,1241.93,2.21,1.01,1,1.4241
1.09,1082.04,1.9,1.03,1,1.1227
1.89,1474.2,3.48,3.0,1,5.67
1.75,1363.95,3.5,2.99,1,5.2325
1.88,2692.54,2.71,3.02,1,5.6776
0.77,761.61,3.6,1.0,1,0.77
0.63,623.13,2.68,1.0,1,0.63
0.93,819.14,2.0,1.01,1,0.9393
1.46,1930.41,2.89,2.02,1,2.9492
1.11,1343.1,3.11,1.0,1,1.11
1.04,1372.8,2.51,2.0,1,2.08
1.06,1282.6,1.89,1.0,1,1.06
1.42,1875.96,2.6,2.01,1,2.8541999999999996
1.54,1604.06,2.71,3.02,1,4.6508
1.45,957.0,2.21,1.0,1,1.45
1.25,1101.0,2.69,1.01,1,1.2625
1.08,1165.43,2.77,1.99,1,2.1492
1.22,1474.86,3.4,1.0,1,1.22
1.36,896.78,3.2,1.0,1,1.36
0.66,434.41,2.6,1.0,1,0.66
1.17,774.31,2.5,1.03,1,1.2051
1.86,2174.53,2.72,2.99,1,5.561400000000001
0.66,581.33,2.61,1.01,1,0.6666000000000001
1.7,1989.0,3.49,3.0,1,5.1
1.18,1277.59,1.99,2.03,1,2.3953999999999995
1.03,680.42,2.89,1.01,1,1.0403
1.45,1563.39,1.7,1.98,1,2.871
1.16,1113.6,2.31,2.0,1,2.32
1.37,905.84,2.98,1.02,1,1.3974000000000002
0.93,818.4,2.69,1.0,1,0.93
0.82,811.06,2.31,1.0,1,0.82
1.74,2031.1,3.51,2.97,1,5.167800000000001
1.03,740.98,1.9,1.99,1,2.0497
1.2,1056.0,2.01,1.0,1,1.2
1.41,1522.8,2.4,2.0,1,2.82
1.13,992.59,2.08,1.0,1,1.13
1.26,1106.78,2.4,1.0,1,1.26
1.54,2198.81,3.49,2.98,1,4.5892
1.37,1479.6,2.21,2.0,1,2.74
1.88,2202.98,3.51,3.02,1,5.6776
1.67,1302.6,2.68,3.0,1,5.01
1.95,2794.94,2.72,3.03,1,5.908499999999999
0.73,884.1,2.3,1.01,1,0.7373
1.78,2547.36,2.71,3.01,1,5.3578
1.34,1285.33,2.3,1.99,1,2.6666000000000003
0.72,475.2,2.72,1.0,1,0.72
1.37,1355.07,1.97,1.0,1,1.37
0.57,688.45,3.39,1.0,1,0.57
1.07,1291.17,1.91,1.0,1,1.07
1.37,1205.6,2.79,1.0,1,1.37
1.42,1408.36,1.99,1.02,1,1.4484
1.47,1059.28,2.8,2.01,1,2.9546999999999994
0.83,1003.39,2.31,1.0,1,0.83
1.2,862.56,2.41,1.98,1,2.376
1.35,1456.78,3.02,1.99,1,2.6865
1.96,2293.2,3.51,3.0,1,5.88
1.04,1122.26,2.5,1.99,1,2.0696
1.3,1713.14,1.69,1.98,1,2.574
1.87,1458.6,2.69,3.0,1,5.61
1.44,1900.8,3.6,2.0,1,2.88
1.09,1045.53,2.18,1.99,1,2.1691000000000003
1.68,1310.4,3.49,3.0,1,5.04
1.19,1048.15,2.49,1.01,1,1.2019
1.2,1185.84,2.19,1.0,1,1.2
1.69,1757.6,3.51,3.0,1,5.07
1.97,2817.1,3.51,3.0,1,5.91
1.21,1197.9,3.31,1.0,1,1.21
1.19,1143.35,2.0,2.01,1,2.3918999999999997
1.39,917.4,2.51,1.0,1,1.39
1.08,1305.61,2.59,1.0,1,1.08
1.57,1835.49,3.5,2.99,1,4.6943
1.48,1420.8,2.89,2.0,1,2.96
1.35,1780.52,2.89,1.99,1,2.6865
1.26,1359.67,1.81,1.99,1,2.5074
1.45,1392.0,2.24,2.0,1,2.9
1.32,1267.2,2.0,2.0,1,2.64
1.11,1063.82,2.01,1.98,1,2.1978
1.41,1859.65,2.6,1.99,1,2.8059
1.0,720.0,2.92,2.0,1,2.0
1.66,1295.8,3.5,3.01,1,4.996599999999999
1.13,812.92,2.21,1.99,1,2.2487
1.24,1638.16,2.21,2.01,1,2.4923999999999995
0.5,494.55,2.49,1.0,1,0.5
1.15,1104.92,2.2,2.01,1,2.3114999999999997
1.41,1016.05,2.41,2.01,1,2.8340999999999994
1.46,1930.41,1.89,2.02,1,2.9492
1.32,1426.79,3.0,2.01,1,2.6532
1.01,1089.89,2.82,1.99,1,2.0099
1.09,959.2,2.61,1.0,1,1.09
0.73,481.8,2.69,1.0,1,0.73
1.97,2819.27,2.7,3.01,1,5.9296999999999995
0.67,662.7,1.91,1.0,1,0.67
0.5,604.45,1.6,1.0,1,0.5
1.44,1902.38,1.68,2.01,1,2.8943999999999996
1.25,1350.0,3.21,2.0,1,2.5
1.03,740.98,3.38,1.99,1,2.0497
0.89,589.0,1.58,1.03,1,0.9167000000000001
1.64,1705.6,2.72,3.0,1,4.92
1.47,1590.25,1.51,2.02,1,2.9694
0.51,337.21,2.32,1.02,1,0.5202
1.66,1945.19,3.51,3.02,1,5.013199999999999
1.92,1996.8,2.69,3.0,1,5.76
1.51,2160.96,3.49,3.01,1,4.5451
1.58,1233.35,2.68,3.01,1,4.7558
1.04,1376.23,2.4,2.03,1,2.1111999999999997
1.46,1925.59,1.59,1.99,1,2.9053999999999998
1.61,1886.6,3.52,3.02,1,4.8622000000000005
1.87,1943.3,2.7,2.99,1,5.5913
1.0,957.6,3.38,1.97,1,1.97
1.14,1094.4,3.01,2.0,1,2.28
1.26,1660.43,1.8,1.98,1,2.4948
1.13,1492.84,2.79,2.01,1,2.2712999999999997
1.01,970.41,3.11,2.01,1,2.0301
1.11,1197.8,2.29,1.99,1,2.2089000000000003
1.09,1045.53,3.32,1.99,1,2.1691000000000003
1.27,1675.0,1.81,1.99,1,2.5273
0.92,606.65,1.68,1.0,1,0.92
1.1,792.0,2.69,2.0,1,2.2
1.05,1271.66,2.7,1.01,1,1.0605
0.75,742.5,2.59,1.0,1,0.75
1.25,1648.62,1.91,1.99,1,2.4875
0.53,466.82,2.88,1.01,1,0.5353
1.48,1950.34,1.79,1.98,1,2.9304
1.02,735.01,3.1,2.01,1,2.0502
1.36,1796.7,2.9,2.01,1,2.7336
1.17,1026.79,2.41,1.0,1,1.17
1.29,928.8,2.5,2.0,1,2.58
1.18,1557.6,2.29,2.0,1,2.36
0.85,748.0,1.88,1.0,1,0.85
1.48,978.58,1.97,1.02,1,1.5096
1.07,771.04,1.99,2.01,1,2.1507
1.18,1165.01,3.01,1.0,1,1.18
1.17,1414.41,2.5,1.0,1,1.17
1.08,949.54,2.47,1.0,1,1.08
1.46,1052.95,1.9,2.02,1,2.9492
1.7,1324.98,3.48,2.99,1,5.083
0.99,1308.98,2.22,2.02,1,1.9998
2.0,2078.4,2.71,2.99,1,5.98
1.1,1453.21,2.79,2.01,1,2.211
1.02,976.75,1.89,1.97,1,2.0094
0.88,775.1,2.99,1.01,1,0.8888
0.52,628.63,2.92,1.0,1,0.52
1.1,1089.0,3.1,1.0,1,1.1
0.83,729.74,2.09,1.0,1,0.83
1.39,1501.2,3.32,2.0,1,2.78
0.98,970.2,1.71,1.0,1,0.98
1.34,1771.75,2.31,2.02,1,2.7068000000000003
1.4,924.84,2.98,1.01,1,1.414
1.74,2037.37,3.49,3.01,1,5.237399999999999
1.0,720.0,2.21,2.0,1,2.0
1.49,1970.08,2.11,2.02,1,3.0098
1.73,1797.82,3.49,2.99,1,5.172700000000001
1.49,1610.54,2.79,2.01,1,2.9948999999999995
1.48,1594.4,1.71,1.97,1,2.9156
0.73,642.98,3.61,1.01,1,0.7373
1.41,1706.1,2.2,1.0,1,1.41
0.56,368.59,1.79,1.0,1,0.56
1.23,884.86,3.3,1.99,1,2.4476999999999998
0.9,593.46,2.7,1.0,1,0.9
1.11,1466.42,2.0,2.01,1,2.2311
0.55,664.9,2.0,1.0,1,0.55
1.76,2062.37,2.69,3.02,1,5.3152
1.4,1227.52,2.0,1.0,1,1.4
1.01,726.59,2.91,1.99,1,2.0099
1.71,2445.3,2.7,3.0,1,5.13
0.55,545.0,3.29,1.01,1,0.5555000000000001
1.86,2174.53,2.69,2.99,1,5.561400000000001
0.72,712.8,2.98,1.0,1,0.72
0.77,763.69,3.52,1.02,1,0.7854
1.23,1328.4,3.29,2.0,1,2.46
1.48,1066.49,2.21,2.01,1,2.9747999999999997
1.26,1664.59,2.19,2.01,1,2.5326
1.18,1168.2,1.62,1.0,1,1.18
1.28,1688.19,2.03,1.99,1,2.5472
1.31,1150.7,2.48,1.0,1,1.31
